,Model,Position,Weight,Pressure,Temperature
366,LPS,5,0,1018.80, 22.03
367,LPS,5,0,1018.81, 22.04
368,LPS,5,0,1018.81, 22.03
369,LPS,5,0,1018.83, 22.03
370,LPS,5,0,1018.81, 22.03
371,LPS,5,0,1018.81, 22.04
372,LPS,5,0,1018.82, 22.03
373,LPS,5,0,1018.81, 22.03
374,LPS,5,0,1018.79, 22.03
375,LPS,5,0,1018.81, 22.04
376,LPS,5,0,1018.84, 22.04
377,LPS,5,0,1018.82, 22.04
378,LPS,5,0,1018.84, 22.03
379,LPS,5,0,1018.80, 22.04
380,LPS,5,0,1018.80, 22.04
381,LPS,5,0,1018.81, 22.03
382,LPS,5,0,1018.79, 22.04
383,LPS,5,0,1018.82, 22.04
384,LPS,5,0,1018.82, 22.04
385,LPS,5,0,1018.84, 22.04
386,LPS,5,0,1018.84, 22.04
387,LPS,5,0,1018.82, 22.04
388,LPS,5,0,1018.80, 22.04
389,LPS,5,0,1018.87, 22.04
390,LPS,5,0,1018.82, 22.04
391,LPS,5,0,1018.81, 22.04
392,LPS,5,0,1018.80, 22.04
393,LPS,5,0,1018.80, 22.03
394,LPS,5,0,1018.80, 22.04
395,LPS,5,0,1018.83, 22.04
396,LPS,5,0,1018.81, 22.04
397,LPS,5,0,1018.85, 22.04
398,LPS,5,0,1018.80, 22.04
399,LPS,5,0,1018.82, 22.04
400,LPS,5,35,1018.81, 22.05
401,LPS,5,35,1019.56, 22.04
402,LPS,5,35,1019.56, 22.04
403,LPS,5,35,1019.53, 22.05
404,LPS,5,35,1019.59, 22.04
405,LPS,5,35,1019.58, 22.04
406,LPS,5,35,1019.54, 22.05
407,LPS,5,35,1019.57, 22.05
408,LPS,5,35,1019.59, 22.04
409,LPS,5,35,1019.54, 22.05
410,LPS,5,35,1019.56, 22.04
411,LPS,5,35,1019.56, 22.05
412,LPS,5,35,1019.56, 22.05
413,LPS,5,35,1019.59, 22.04
414,LPS,5,35,1019.55, 22.05
415,LPS,5,35,1019.56, 22.05
416,LPS,5,35,1019.58, 22.05
417,LPS,5,35,1019.57, 22.05
418,LPS,5,35,1019.55, 22.05
419,LPS,5,35,1019.61, 22.04
420,LPS,5,35,1019.56, 22.04
421,LPS,5,35,1019.59, 22.04
422,LPS,5,35,1019.56, 22.05
423,LPS,5,35,1019.57, 22.04
424,LPS,5,35,1019.57, 22.05
425,LPS,5,35,1019.56, 22.05
426,LPS,5,35,1019.59, 22.04
427,LPS,5,35,1019.56, 22.05
428,LPS,5,35,1019.58, 22.05
429,LPS,5,35,1019.57, 22.04
430,LPS,5,35,1019.57, 22.05
431,LPS,5,35,1019.54, 22.04
432,LPS,5,35,1019.55, 22.05
433,LPS,5,35,1019.58, 22.05
434,LPS,5,35,1019.58, 22.05
435,LPS,5,35,1019.57, 22.05
436,LPS,5,35,1019.58, 22.05
437,LPS,5,35,1019.57, 22.05
438,LPS,5,35,1019.57, 22.05
439,LPS,5,35,1019.55, 22.05
440,LPS,5,35,1019.56, 22.05
441,LPS,5,35,1019.55, 22.05
442,LPS,5,35,1019.57, 22.05
443,LPS,5,35,1019.58, 22.05
444,LPS,5,35,1019.58, 22.05
445,LPS,5,35,1019.57, 22.05
446,LPS,5,35,1019.60, 22.05
447,LPS,5,35,1019.58, 22.05
448,LPS,5,35,1019.55, 22.05
449,LPS,5,35,1019.56, 22.05
450,LPS,5,35,1019.60, 22.05
451,LPS,5,35,1019.56, 22.05
452,LPS,5,35,1019.58, 22.05
453,LPS,5,35,1019.61, 22.05
454,LPS,5,35,1019.58, 22.05
455,LPS,5,35,1019.60, 22.06
456,LPS,5,35,1019.61, 22.05
457,LPS,5,35,1019.56, 22.06
458,LPS,5,35,1019.59, 22.05
459,LPS,5,35,1019.58, 22.05
460,LPS,5,35,1019.59, 22.06
461,LPS,5,35,1019.58, 22.05
462,LPS,5,35,1019.56, 22.05
463,LPS,5,35,1019.57, 22.05
464,LPS,5,35,1019.58, 22.05
465,LPS,5,35,1019.59, 22.05
466,LPS,5,35,1019.59, 22.05
467,LPS,5,35,1019.60, 22.05
468,LPS,5,35,1019.59, 22.05
469,LPS,5,35,1019.56, 22.05
470,LPS,5,35,1019.60, 22.05
471,LPS,5,35,1019.58, 22.05
472,LPS,5,35,1019.59, 22.05
473,LPS,5,35,1019.60, 22.06
474,LPS,5,35,1019.63, 22.05
475,LPS,5,35,1019.57, 22.05
476,LPS,5,35,1019.59, 22.06
477,LPS,5,35,1019.61, 22.06
478,LPS,5,35,1019.60, 22.05
479,LPS,5,35,1019.57, 22.05
480,LPS,5,35,1019.59, 22.05
481,LPS,5,35,1019.60, 22.06
482,LPS,5,35,1019.61, 22.05
483,LPS,5,35,1019.60, 22.05
484,LPS,5,35,1019.57, 22.06
485,LPS,5,35,1019.61, 22.05
486,LPS,5,35,1019.58, 22.05
487,LPS,5,35,1019.56, 22.05
488,LPS,5,35,1019.57, 22.05
489,LPS,5,35,1019.58, 22.05
490,LPS,5,35,1019.61, 22.05
491,LPS,5,35,1019.61, 22.05
492,LPS,5,35,1019.56, 22.06
493,LPS,5,35,1019.61, 22.06
494,LPS,5,35,1019.60, 22.06
495,LPS,5,35,1019.61, 22.06
496,LPS,5,35,1019.60, 22.06
497,LPS,5,35,1019.60, 22.06
498,LPS,5,35,1019.60, 22.05
499,LPS,5,35,1019.59, 22.06
500,LPS,5,0,1019.62, 22.06
501,LPS,5,0,1018.94, 22.06
502,LPS,5,0,1018.93, 22.06
503,LPS,5,0,1018.95, 22.06
504,LPS,5,0,1018.95, 22.06
505,LPS,5,0,1018.96, 22.06
506,LPS,5,0,1018.95, 22.06
507,LPS,5,0,1018.96, 22.06
508,LPS,5,0,1018.93, 22.06
509,LPS,5,0,1018.96, 22.06
510,LPS,5,0,1018.95, 22.06
511,LPS,5,0,1018.94, 22.06
512,LPS,5,0,1018.94, 22.06
513,LPS,5,0,1018.96, 22.06
514,LPS,5,0,1018.95, 22.06
515,LPS,5,0,1018.94, 22.06
516,LPS,5,0,1018.95, 22.06
517,LPS,5,0,1018.93, 22.06
518,LPS,5,0,1018.94, 22.06
519,LPS,5,0,1018.93, 22.06
520,LPS,5,0,1018.92, 22.06
521,LPS,5,0,1018.91, 22.06
522,LPS,5,0,1018.94, 22.06
523,LPS,5,0,1018.91, 22.06
524,LPS,5,0,1018.98, 22.06
525,LPS,5,0,1018.94, 22.06
526,LPS,5,0,1018.94, 22.06
527,LPS,5,0,1018.93, 22.06
528,LPS,5,0,1018.93, 22.06
529,LPS,5,0,1018.91, 22.06
530,LPS,5,0,1018.95, 22.06
531,LPS,5,0,1018.95, 22.06
532,LPS,5,0,1018.95, 22.07
533,LPS,5,0,1018.93, 22.06
534,LPS,5,0,1018.94, 22.07
535,LPS,5,0,1018.94, 22.07
536,LPS,5,0,1018.95, 22.06
537,LPS,5,0,1018.94, 22.06
538,LPS,5,0,1018.92, 22.06
539,LPS,5,0,1018.93, 22.07
540,LPS,5,0,1018.95, 22.07
541,LPS,5,0,1018.91, 22.06
542,LPS,5,0,1018.94, 22.06
543,LPS,5,0,1018.94, 22.06
544,LPS,5,0,1018.92, 22.07
545,LPS,5,0,1018.93, 22.07
546,LPS,5,0,1018.95, 22.07
547,LPS,5,0,1018.92, 22.07
548,LPS,5,0,1018.94, 22.07
549,LPS,5,0,1018.93, 22.07
550,LPS,5,0,1018.95, 22.07
551,LPS,5,0,1018.91, 22.07
552,LPS,5,0,1018.91, 22.07
553,LPS,5,0,1018.92, 22.07
554,LPS,5,0,1018.91, 22.06
555,LPS,5,0,1018.94, 22.06
556,LPS,5,0,1018.97, 22.06
557,LPS,5,0,1018.90, 22.07
558,LPS,5,0,1018.91, 22.07
559,LPS,5,0,1018.94, 22.07
560,LPS,5,0,1018.94, 22.06
561,LPS,5,0,1018.95, 22.07
562,LPS,5,0,1018.94, 22.06
563,LPS,5,0,1018.96, 22.06
564,LPS,5,0,1018.94, 22.06
565,LPS,5,0,1018.92, 22.07
566,LPS,5,0,1018.92, 22.06
567,LPS,5,0,1018.95, 22.07
568,LPS,5,0,1018.94, 22.07
569,LPS,5,0,1018.93, 22.06
570,LPS,5,0,1018.92, 22.07
571,LPS,5,0,1018.94, 22.06
572,LPS,5,0,1018.95, 22.07
573,LPS,5,0,1018.91, 22.07
574,LPS,5,0,1018.95, 22.07
575,LPS,5,0,1018.95, 22.07
576,LPS,5,0,1018.96, 22.07
577,LPS,5,0,1018.92, 22.07
578,LPS,5,0,1018.93, 22.07
579,LPS,5,0,1018.94, 22.07
580,LPS,5,0,1018.94, 22.07
581,LPS,5,0,1018.97, 22.07
582,LPS,5,0,1018.97, 22.06
583,LPS,5,0,1018.93, 22.07
584,LPS,5,0,1018.94, 22.07
585,LPS,5,0,1018.91, 22.07
586,LPS,5,0,1018.96, 22.07
587,LPS,5,0,1018.95, 22.07
588,LPS,5,0,1018.93, 22.07
589,LPS,5,0,1018.97, 22.07
590,LPS,5,0,1018.95, 22.07
591,LPS,5,0,1018.93, 22.07
592,LPS,5,0,1018.93, 22.07
593,LPS,5,0,1018.94, 22.07
594,LPS,5,0,1018.94, 22.07
595,LPS,5,0,1018.94, 22.07
596,LPS,5,0,1018.96, 22.06
597,LPS,5,0,1018.90, 22.07
598,LPS,5,0,1018.93, 22.07
599,LPS,5,0,1018.94, 22.07
600,LPS,10,0,1018.98, 22.08
601,LPS,10,0,1018.97, 22.08
602,LPS,10,0,1018.94, 22.08
603,LPS,10,0,1018.98, 22.08
604,LPS,10,0,1018.98, 22.08
605,LPS,10,0,1018.97, 22.08
606,LPS,10,0,1018.97, 22.08
607,LPS,10,0,1018.98, 22.08
608,LPS,10,0,1018.95, 22.08
609,LPS,10,0,1018.99, 22.08
610,LPS,10,0,1018.94, 22.08
611,LPS,10,0,1018.97, 22.08
612,LPS,10,0,1018.96, 22.08
613,LPS,10,0,1018.97, 22.09
614,LPS,10,0,1019.00, 22.08
615,LPS,10,0,1019.00, 22.08
616,LPS,10,0,1019.01, 22.08
617,LPS,10,0,1018.95, 22.08
618,LPS,10,0,1018.96, 22.08
619,LPS,10,0,1018.97, 22.08
620,LPS,10,0,1018.98, 22.09
621,LPS,10,0,1019.01, 22.08
622,LPS,10,0,1018.97, 22.08
623,LPS,10,0,1018.97, 22.08
624,LPS,10,0,1018.97, 22.08
625,LPS,10,0,1018.95, 22.08
626,LPS,10,0,1018.97, 22.08
627,LPS,10,0,1019.01, 22.08
628,LPS,10,0,1019.00, 22.08
629,LPS,10,0,1018.95, 22.08
630,LPS,10,0,1018.96, 22.08
631,LPS,10,0,1018.98, 22.08
632,LPS,10,0,1018.94, 22.08
633,LPS,10,0,1018.96, 22.08
634,LPS,10,0,1018.96, 22.08
635,LPS,10,0,1018.96, 22.08
636,LPS,10,0,1018.96, 22.09
637,LPS,10,0,1018.99, 22.08
638,LPS,10,0,1018.98, 22.08
639,LPS,10,0,1019.00, 22.09
640,LPS,10,0,1018.98, 22.08
641,LPS,10,0,1018.99, 22.08
642,LPS,10,0,1018.93, 22.08
643,LPS,10,0,1018.98, 22.08
644,LPS,10,0,1018.97, 22.09
645,LPS,10,0,1018.98, 22.08
646,LPS,10,0,1018.96, 22.08
647,LPS,10,0,1019.00, 22.08
648,LPS,10,0,1018.97, 22.08
649,LPS,10,0,1019.01, 22.09
650,LPS,10,0,1018.97, 22.08
651,LPS,10,0,1018.97, 22.09
652,LPS,10,0,1018.96, 22.08
653,LPS,10,0,1018.98, 22.09
654,LPS,10,0,1019.00, 22.08
655,LPS,10,0,1018.99, 22.08
656,LPS,10,0,1018.99, 22.08
657,LPS,10,0,1018.97, 22.09
658,LPS,10,0,1018.98, 22.08
659,LPS,10,0,1018.99, 22.08
660,LPS,10,0,1018.98, 22.08
661,LPS,10,0,1018.98, 22.08
662,LPS,10,0,1018.95, 22.08
663,LPS,10,0,1019.01, 22.09
664,LPS,10,0,1018.98, 22.09
665,LPS,10,0,1019.01, 22.09
666,LPS,10,0,1019.00, 22.10
667,LPS,10,0,1019.02, 22.09
668,LPS,10,0,1019.01, 22.09
669,LPS,10,0,1019.01, 22.08
670,LPS,10,0,1018.98, 22.09
671,LPS,10,0,1019.00, 22.09
672,LPS,10,0,1018.99, 22.08
673,LPS,10,0,1018.97, 22.08
674,LPS,10,0,1018.99, 22.09
675,LPS,10,0,1018.97, 22.09
676,LPS,10,0,1019.02, 22.09
677,LPS,10,0,1018.98, 22.10
678,LPS,10,0,1019.00, 22.09
679,LPS,10,0,1019.01, 22.09
680,LPS,10,0,1019.00, 22.09
681,LPS,10,0,1018.97, 22.09
682,LPS,10,0,1018.98, 22.09
683,LPS,10,0,1018.97, 22.09
684,LPS,10,0,1018.99, 22.08
685,LPS,10,0,1019.00, 22.08
686,LPS,10,0,1018.96, 22.09
687,LPS,10,0,1018.97, 22.09
688,LPS,10,0,1019.00, 22.09
689,LPS,10,0,1019.01, 22.09
690,LPS,10,0,1018.97, 22.09
691,LPS,10,0,1018.97, 22.09
692,LPS,10,0,1018.97, 22.09
693,LPS,10,0,1019.00, 22.09
694,LPS,10,0,1018.99, 22.10
695,LPS,10,0,1018.99, 22.08
696,LPS,10,0,1018.97, 22.09
